,Content ID,Category,Content Type,Reaction Type,Score,Datetime
13449,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,indifferent,20,2021-02-19 06:31:57
13450,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,indifferent,20,2021-03-15 17:24:27
13451,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,indifferent,20,2020-10-06 14:52:10
13452,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,indifferent,20,2020-11-06 07:09:03
13453,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,super love,75,2020-10-20 17:07:36
13454,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,super love,75,2021-02-24 19:45:17
13455,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,super love,75,2020-07-29 14:22:46
13456,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,super love,75,2020-10-20 05:01:45
13457,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,super love,75,2021-06-05 19:24:09
13458,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,intrigued,45,2021-02-26 12:25:04
13459,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,intrigued,45,2021-04-06 11:13:41
13460,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,intrigued,45,2020-07-11 04:36:21
13461,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,intrigued,45,2021-04-12 16:54:46
13462,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,worried,12,2021-06-14 16:07:08
13463,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,worried,12,2020-11-21 01:28:42
13464,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,like,50,2020-12-07 12:21:21
13465,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,like,50,2020-12-29 17:28:04
13466,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,want,70,2021-03-30 12:46:17
13467,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,want,70,2020-10-20 17:01:09
13468,9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dogs,video,adore,72,2020-11-03 22:45:40
13469,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,disgust,0,2021-01-06 07:20:00
13470,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,dislike,10,2021-05-20 02:54:55
13471,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,dislike,10,2021-05-23 23:11:48
13472,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,dislike,10,2020-09-09 16:50:28
13473,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,scared,15,2020-06-27 03:16:55
13474,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,scared,15,2020-12-26 16:36:22
13475,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,interested,30,2020-12-16 20:19:56
13476,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,interested,30,2020-06-30 05:47:27
13477,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,peeking,35,2020-12-19 12:23:12
13478,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,peeking,35,2021-01-06 20:43:54
13479,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,peeking,35,2020-11-13 01:34:02
13480,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,hate,5,2020-12-24 13:49:59
13481,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,hate,5,2021-06-17 13:00:05
13482,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,hate,5,2021-02-27 11:39:34
13483,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,love,65,2021-05-24 13:39:49
13484,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,indifferent,20,2021-04-15 05:24:38
13485,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,indifferent,20,2021-03-12 23:18:53
13486,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,worried,12,2020-08-22 16:59:37
13487,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,worried,12,2020-09-05 00:42:38
13488,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,heart,60,2020-08-11 23:23:40
13489,273cb565-8c43-428e-bd2b-46ae0c2ae046,animals,GIF,want,70,2020-10-18 20:30:22
13490,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,disgust,0,2021-01-23 05:19:02
13491,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,disgust,0,2020-12-21 15:25:14
13492,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,disgust,0,2021-04-04 03:09:53
13493,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,disgust,0,2020-08-17 07:39:05
13494,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,dislike,10,2020-12-04 02:46:20
13495,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,dislike,10,2020-09-24 06:43:32
13496,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,scared,15,2020-12-11 00:58:05
13497,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,scared,15,2020-06-22 18:25:57
13498,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,interested,30,2021-03-27 16:55:19
13499,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,interested,30,2021-05-23 00:54:13
13500,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,interested,30,2020-11-12 09:00:30
13501,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,interested,30,2020-08-24 03:33:38
13502,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,peeking,35,2021-05-10 06:33:27
13503,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,peeking,35,2021-02-20 08:08:34
13504,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,peeking,35,2021-01-09 13:35:45
13505,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,peeking,35,2020-07-05 07:56:27
13506,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,cherish,70,2021-05-10 04:01:44
13507,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,hate,5,2020-12-01 23:42:50
13508,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,hate,5,2020-12-16 02:51:24
13509,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,hate,5,2020-07-09 23:52:46
13510,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,love,65,2020-10-02 05:26:25
13511,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,love,65,2020-10-20 18:29:12
13512,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,love,65,2021-01-24 13:13:27
13513,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,love,65,2020-09-04 11:58:11
13514,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,indifferent,20,2020-11-30 17:39:15
13515,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,indifferent,20,2020-07-08 09:27:25
13516,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,indifferent,20,2021-02-15 05:39:53
13517,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,super love,75,2021-01-22 09:44:43
13518,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,worried,12,2021-06-13 10:40:57
13519,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,worried,12,2020-10-28 22:19:40
13520,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,worried,12,2020-07-31 14:52:56
13521,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,like,50,2021-06-02 09:30:17
13522,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,like,50,2020-12-21 20:55:53
13523,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,like,50,2020-06-18 21:59:25
13524,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,like,50,2020-11-10 21:01:11
13525,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,heart,60,2021-03-17 14:47:27
13526,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,want,70,2021-06-12 17:04:26
13527,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,adore,72,2021-02-05 15:09:40
13528,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,adore,72,2020-06-21 21:12:26
13529,5b71c62f-2c89-4d19-991f-65fedd0b52fd,education,video,adore,72,2021-06-16 05:12:14
13530,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,disgust,0,2020-11-04 18:26:22
13531,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,disgust,0,2021-01-04 15:25:29
13532,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,disgust,0,2020-09-23 10:28:14
13533,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,dislike,10,2020-07-29 00:54:16
13534,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,dislike,10,2020-06-21 15:34:08
13535,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,dislike,10,2020-10-30 15:34:19
13536,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,interested,30,2021-04-08 02:01:41
13537,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,peeking,35,2021-01-29 09:13:26
13538,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,peeking,35,2021-06-07 11:36:17
13539,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,peeking,35,2020-06-22 01:34:39
13540,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,cherish,70,2021-02-17 11:08:50
13541,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,hate,5,2020-09-25 07:20:30
13542,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,love,65,2020-06-21 09:37:04
13543,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,indifferent,20,2021-02-18 19:08:44
13544,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,super love,75,2021-05-13 03:23:17
13545,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,intrigued,45,2021-02-02 06:00:28
13546,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,intrigued,45,2021-06-09 21:47:08
13547,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,worried,12,2020-09-11 05:52:04
13548,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,worried,12,2021-04-08 02:55:41
13549,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,worried,12,2021-01-17 08:50:08
13550,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,worried,12,2020-08-17 10:22:14
13551,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,like,50,2021-06-04 12:17:25
13552,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,like,50,2020-10-28 21:37:46
13553,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,heart,60,2021-05-06 17:51:00
13554,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,want,70,2021-01-02 12:07:14
13555,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,want,70,2020-10-31 13:33:34
13556,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,want,70,2021-04-26 11:25:10
13557,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,want,70,2020-10-09 03:19:08
13558,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,adore,72,2021-01-22 09:27:26
13559,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,adore,72,2021-05-01 13:30:52
13560,84a81261-6334-4ba5-978d-26a45d28a44f,animals,audio,adore,72,2021-03-11 09:45:57
13561,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,disgust,0,2021-05-28 19:28:32
13562,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,disgust,0,2021-02-26 10:32:34
13563,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,dislike,10,2021-06-17 06:52:31
13564,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,dislike,10,2020-07-13 17:13:50
13565,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,scared,15,2021-05-23 04:23:04
13566,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,scared,15,2020-10-11 18:48:46
13567,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,scared,15,2021-02-18 18:38:36
13568,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,scared,15,2020-09-23 17:47:52
13569,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,peeking,35,2020-12-11 09:08:20
13570,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,peeking,35,2021-05-26 01:49:54
13571,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,peeking,35,2020-12-25 19:53:51
13572,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,peeking,35,2021-01-24 11:39:55
13573,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,cherish,70,2020-08-11 21:41:49
13574,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,hate,5,2021-02-25 02:29:48
13575,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,hate,5,2020-07-15 23:02:44
13576,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,hate,5,2020-06-23 10:23:01
13577,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,love,65,2020-12-28 13:56:31
13578,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,indifferent,20,2020-08-25 15:39:48
13579,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,super love,75,2020-12-08 20:21:58
13580,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,intrigued,45,2021-01-07 05:53:12
13581,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,worried,12,2021-06-07 21:33:52
13582,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,worried,12,2020-09-17 14:26:57
13583,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,worried,12,2020-07-03 18:18:16
13584,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,like,50,2021-01-09 14:40:40
13585,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,like,50,2021-06-16 16:48:19
13586,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,like,50,2021-05-25 11:34:50
13587,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,like,50,2020-08-16 08:44:20
13588,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,like,50,2020-12-28 19:20:28
13589,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,heart,60,2021-02-09 19:13:03
13590,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,want,70,2020-09-20 08:25:58
13591,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,adore,72,2021-02-01 00:54:48
13592,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,adore,72,2020-12-06 05:24:42
13593,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,adore,72,2020-06-24 00:43:42
13594,22cdf77b-00c8-41c3-ad59-333c3e751e2c,fitness,audio,adore,72,2021-05-19 21:46:49
13595,28b8c278-a125-4295-98dd-5f8d45c3200b,tennis,photo,disgust,0,2020-09-02 20:34:27
13596,28b8c278-a125-4295-98dd-5f8d45c3200b,tennis,photo,interested,30,2021-05-17 22:08:46
13597,28b8c278-a125-4295-98dd-5f8d45c3200b,tennis,photo,interested,30,2021-04-29 00:26:40
13598,28b8c278-a125-4295-98dd-5f8d45c3200b,tennis,photo,cherish,70,2020-09-29 08:08:17
13599,28b8c278-a125-4295-98dd-5f8d45c3200b,tennis,photo,cherish,70,2021-01-29 03:19:07
13600,28b8c278-a125-4295-98dd-5f8d45c3200b,tennis,photo,hate,5,2021-02-04 23:35:46
13601,28b8c278-a125-4295-98dd-5f8d45c3200b,tennis,photo,love,65,2020-10-24 04:18:54
13602,28b8c278-a125-4295-98dd-5f8d45c3200b,tennis,photo,love,65,2020-08-04 14:58:53
13603,28b8c278-a125-4295-98dd-5f8d45c3200b,tennis,photo,heart,60,2021-02-13 08:22:17
13604,28b8c278-a125-4295-98dd-5f8d45c3200b,tennis,photo,heart,60,2020-12-20 17:50:37
13605,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,disgust,0,2020-07-25 16:28:35
13606,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,disgust,0,2020-12-09 05:10:21
13607,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,disgust,0,2020-09-14 11:16:08
13608,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,dislike,10,2021-02-01 17:42:07
13609,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,dislike,10,2021-05-23 14:17:24
13610,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,dislike,10,2020-07-01 17:02:09
13611,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,dislike,10,2020-07-02 00:46:04
13612,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,dislike,10,2020-07-24 18:10:09
13613,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,dislike,10,2021-05-18 05:28:13
13614,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,scared,15,2020-12-22 16:39:40
13615,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,interested,30,2020-11-26 18:09:19
13616,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,interested,30,2020-08-25 11:37:13
13617,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,interested,30,2021-02-01 12:05:31
13618,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,interested,30,2020-11-30 09:30:18
13619,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,interested,30,2021-02-04 09:30:53
13620,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,peeking,35,2021-01-20 04:17:42
13621,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,peeking,35,2020-09-23 07:48:39
13622,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,peeking,35,2020-07-13 04:52:42
13623,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,hate,5,2021-03-20 16:42:14
13624,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,hate,5,2021-02-20 21:12:13
13625,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,love,65,2020-08-21 07:16:35
13626,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,indifferent,20,2021-02-15 19:07:56
13627,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,indifferent,20,2021-03-17 23:55:25
13628,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,indifferent,20,2020-10-16 15:43:29
13629,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,indifferent,20,2021-03-06 19:30:42
13630,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,super love,75,2020-08-13 23:06:53
13631,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,super love,75,2021-06-05 17:01:55
13632,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,intrigued,45,2020-11-15 03:55:13
13633,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,intrigued,45,2020-09-01 11:58:43
13634,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,worried,12,2020-07-18 11:19:16
13635,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,worried,12,2021-01-19 13:46:35
13636,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,worried,12,2020-08-12 06:50:26
13637,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,like,50,2021-01-04 13:58:51
13638,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,like,50,2021-01-05 10:36:00
13639,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,like,50,2021-01-15 19:59:20
13640,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,heart,60,2020-11-21 10:22:01
13641,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,heart,60,2020-11-12 18:21:03
13642,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,heart,60,2020-06-21 23:32:53
13643,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,heart,60,2020-11-20 12:50:55
13644,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,heart,60,2021-04-13 10:17:50
13645,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,want,70,2020-09-20 14:02:05
13646,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,want,70,2021-01-11 18:38:59
13647,e1792fe6-28e0-49fc-8b01-0e027461d8b5,technology,GIF,adore,72,2021-02-17 12:19:49
13648,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,disgust,0,2020-12-08 14:07:32
13649,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,scared,15,2021-02-01 14:50:46
13650,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,scared,15,2021-02-21 17:46:51
13651,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,scared,15,2021-03-17 20:10:48
13652,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,scared,15,2021-03-13 20:51:15
13653,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,interested,30,2020-07-19 01:35:13
13654,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,interested,30,2021-02-03 09:45:53
13655,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,interested,30,2021-04-02 03:10:43
13656,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,interested,30,2020-10-19 23:45:17
13657,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,interested,30,2020-11-28 06:22:11
13658,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,interested,30,2021-01-21 02:56:16
13659,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,interested,30,2020-09-27 23:20:05
13660,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,peeking,35,2021-05-06 20:34:36
13661,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,peeking,35,2021-01-21 07:00:49
13662,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,peeking,35,2021-02-13 16:35:46
13663,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,cherish,70,2020-10-02 14:09:22
13664,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,cherish,70,2020-08-29 16:57:40
13665,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,cherish,70,2021-02-26 23:11:38
13666,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,hate,5,2020-09-19 05:47:18
13667,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,hate,5,2021-02-01 13:49:46
13668,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,love,65,2021-02-24 02:06:58
13669,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,love,65,2020-11-20 16:56:27
13670,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,love,65,2020-10-22 22:23:53
13671,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,indifferent,20,2021-06-16 05:36:38
13672,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,indifferent,20,2020-12-21 18:12:13
13673,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,indifferent,20,2021-06-05 04:11:40
13674,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,super love,75,2021-05-12 21:45:02
13675,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,super love,75,2020-11-08 08:13:44
13676,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,super love,75,2020-07-19 09:45:45
13677,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,intrigued,45,2021-01-02 14:57:27
13678,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,intrigued,45,2021-03-23 02:07:39
13679,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,intrigued,45,2021-02-01 15:01:41
13680,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,intrigued,45,2021-01-25 06:45:08
13681,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,intrigued,45,2020-07-13 01:25:23
13682,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,intrigued,45,2021-02-25 01:42:23
13683,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,intrigued,45,2021-01-10 12:32:47
13684,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,worried,12,2020-12-15 19:15:41
13685,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,like,50,2020-10-21 20:30:04
13686,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,like,50,2021-04-21 01:51:42
13687,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,like,50,2021-05-24 20:06:37
13688,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,like,50,2020-07-22 05:24:01
13689,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,heart,60,2021-01-21 04:53:03
13690,0c91753a-0bb4-4b77-a919-96c2f998ad91,fitness,GIF,adore,72,2020-12-09 12:01:52
13691,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,cooking,GIF,disgust,0,2021-02-16 05:16:50
13692,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,cooking,GIF,dislike,10,2021-06-10 04:28:37
13693,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,cooking,GIF,interested,30,2020-09-19 03:09:01
13694,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,cooking,GIF,peeking,35,2021-05-02 00:47:41
13695,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,cooking,GIF,peeking,35,2020-08-21 19:11:42
13696,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,cooking,GIF,peeking,35,2021-03-19 11:58:18
13697,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,cooking,GIF,cherish,70,2020-07-03 12:05:20
13698,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,cooking,GIF,cherish,70,2021-03-07 20:21:06
13699,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,cooking,GIF,hate,5,2020-11-24 04:09:45
13700,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,cooking,GIF,love,65,2020-10-19 02:48:02
